time_window,id_pair
,"67,85"
,"67,86"
,"67,87"
,"67,88"
,"67,89"
,"68,69"
,"68,70"
,"68,71"
,"68,72"
,"68,75"
,"68,76"
,"68,79"
,"68,80"
,"68,81"
,"68,82"
,"68,83"
,"68,85"
,"68,86"
,"68,87"
,"68,88"
,"69,71"
,"69,72"
,"69,75"
,"69,76"
,"69,79"
,"69,80"
,"69,81"
,"69,82"
,"69,83"
,"69,85"
,"69,86"
,"69,87"
,"69,88"
,"7,10"
,"7,11"
,"7,12"
,"7,13"
,"7,14"
,"7,15"
,"7,16"
,"7,17"
,"7,18"
,"7,19"
,"7,20"
,"7,21"
,"7,25"
,"7,27"
,"7,28"
,"7,29"
,"7,30"
,"7,32"
,"7,35"
,"7,40"
,"7,42"
,"7,43"
,"7,44"
,"7,45"
,"7,53"
,"7,54"
,"7,55"
,"7,56"
,"7,58"
,"7,59"
,"7,60"
,"7,61"
,"7,62"
,"7,66"
,"7,68"
,"7,69"
,"7,71"
,"7,72"
,"7,75"
,"7,76"
,"7,78"
,"7,79"
,"7,8"
,"7,80"
,"7,82"
,"7,83"
,"7,85"
,"7,86"
,"7,87"
,"7,88"
,"7,89"
,"70,71"
,"70,72"
,"70,75"
,"70,76"
,"70,79"
,"70,81"
,"70,85"
,"70,86"
,"70,87"
,"71,72"
,"71,74"
,"71,75"
,"71,76"
,"71,79"
,"71,80"
,"71,81"
,"71,82"
,"71,83"
,"71,85"
,"71,86"
,"71,87"
,"71,88"
,"72,75"
,"72,76"
,"72,79"
,"72,80"
,"72,81"
,"72,82"
,"72,83"
,"72,85"
,"72,86"
,"72,87"
,"72,88"
,"73,74"
,"73,78"
,"73,83"
,"73,84"
,"74,78"
,"74,84"
,"75,76"
,"75,79"
,"75,80"
,"75,81"
,"75,82"
,"75,83"
,"75,85"
,"75,86"
,"75,87"
,"75,88"
,"76,79"
,"76,80"
,"76,81"
,"76,82"
,"76,83"
,"76,85"
,"76,86"
,"76,87"
,"76,88"
,"78,84"
,"78,87"
,"78,88"
,"79,80"
,"79,81"
,"79,82"
,"79,85"
,"79,86"
,"79,87"
,"79,88"
,"8,10"
,"8,11"
,"8,12"
,"8,13"
,"8,14"
,"8,15"
,"8,16"
,"8,17"
,"8,18"
,"8,19"
,"8,20"
,"8,21"
,"8,23"
,"8,24"
,"8,25"
,"8,27"
,"8,28"
,"8,29"
,"8,30"
,"8,32"
,"8,35"
,"8,40"
,"8,42"
,"8,43"
,"8,44"
,"8,45"
,"8,46"
,"8,53"
,"8,54"
,"8,55"
,"8,56"
,"8,58"
,"8,59"
,"8,60"
,"8,61"
,"8,62"
,"8,66"
,"8,68"
,"8,69"
,"8,70"
,"8,71"
,"8,72"
,"8,75"
,"8,76"
,"8,79"
,"8,80"
,"8,81"
,"8,82"
,"8,83"
,"8,85"
,"8,86"
,"8,87"
,"8,88"
,"8,89"
,"8,9"
,"80,81"
,"80,82"
,"80,83"
,"80,85"
,"80,86"
,"80,87"
,"80,88"
,"81,82"
,"81,85"
,"81,86"
,"81,87"
,"81,88"
,"82,83"
,"82,85"
,"82,86"
,"82,87"
,"82,88"
,"83,84"
,"83,85"
,"83,86"
,"83,87"
,"83,88"
,"85,86"
,"85,87"
,"85,88"
,"86,87"
,"86,88"
,"86,89"
,"87,88"
,"88,89"
